PRODUCT,WEEKNO,MONTHNO,REGION,ORDERQTY
9,15,4,1,27
9,16,4,1,50
9,17,4,1,21
9,18,5,1,6
9,19,5,1,32
9,20,5,1,20
9,21,5,1,11
9,22,5,1,17
9,25,6,1,23
9,28,7,1,3
9,29,7,1,80
9,30,7,1,25
9,31,8,1,14
9,32,8,1,54
9,33,8,1,17
9,34,8,1,12
9,35,8,1,22
9,36,9,1,202
9,37,9,1,14
9,38,9,1,15
9,39,9,1,20
9,40,10,1,47
9,41,10,1,69
9,42,10,1,24
9,43,10,1,1
9,44,11,1,73
9,45,11,1,315
9,48,11,1,6
9,51,12,1,3
9,52,12,1,1
9,55,13,1,4
9,80,19,1,178
9,81,19,1,16
9,82,19,1,18
9,83,20,1,2
9,84,20,1,6
9,85,20,1,11
9,86,20,1,8
9,87,20,1,5
9,88,21,1,4
9,89,21,1,10
9,90,21,1,5
9,91,21,1,11
9,92,22,1,1
9,93,22,1,17
9,94,22,1,21
9,95,22,1,26
9,1,1,2,8
9,2,1,2,75
9,3,1,2,72
9,4,2,2,27
9,5,2,2,1
9,6,2,2,8
9,7,2,2,61
9,9,2,2,39
9,10,3,2,1
9,11,3,2,9
9,12,3,2,21
9,13,3,2,50
9,14,4,2,20
9,15,4,2,5
9,16,4,2,2
9,17,4,2,13
9,18,5,2,13
9,19,5,2,8
9,20,5,2,15
9,21,5,2,6
9,25,6,2,15
9,29,7,2,20
9,30,7,2,28
9,31,8,2,14
9,32,8,2,8
9,33,8,2,9
9,34,8,2,13
9,35,8,2,12
9,36,9,2,8
9,37,9,2,16
9,38,9,2,23
9,39,9,2,17
9,40,10,2,19
9,41,10,2,5
9,42,10,2,6
9,43,10,2,1
9,44,11,2,11
9,45,11,2,1
9,48,11,2,4
9,80,19,2,23
9,82,19,2,9
9,83,20,2,2
9,84,20,2,7
9,85,20,2,5
9,86,20,2,10
9,87,20,2,4
9,88,21,2,4
9,89,21,2,19
9,90,21,2,4
9,91,21,2,7
9,93,22,2,3
9,94,22,2,3
9,95,22,2,7
9,1,1,3,10
9,2,1,3,28
9,3,1,3,19
9,4,2,3,7
9,5,2,3,13
9,6,2,3,31
9,7,2,3,15
9,8,2,3,3
9,9,2,3,1
9,11,3,3,40
9,12,3,3,36
9,13,3,3,12
9,14,4,3,28
9,15,4,3,18
9,16,4,3,10
9,17,4,3,20
9,18,5,3,33
9,19,5,3,9
9,20,5,3,22
9,21,5,3,23
9,22,5,3,2
9,25,6,3,29
9,29,7,3,88
9,30,7,3,31
9,31,8,3,13
9,32,8,3,18
9,33,8,3,36
9,34,8,3,26
9,35,8,3,75
9,36,9,3,38
9,37,9,3,15
9,38,9,3,28
9,39,9,3,9
9,40,10,3,58
9,41,10,3,20
9,42,10,3,15
9,43,10,3,1
9,44,11,3,22
9,45,11,3,2
9,46,11,3,1
9,48,11,3,513
9,50,12,3,448
9,79,19,3,1
9,80,19,3,404
9,81,19,3,62
9,82,19,3,351
9,83,20,3,9
9,84,20,3,9
9,85,20,3,9
9,86,20,3,24
9,87,20,3,20
9,88,21,3,6
9,89,21,3,10
9,90,21,3,7
9,91,21,3,3
9,92,22,3,1
9,93,22,3,6
9,94,22,3,34
9,95,22,3,4
9,1,1,4,61
9,2,1,4,42
9,3,1,4,21
9,4,2,4,20
9,5,2,4,15
9,6,2,4,26
9,7,2,4,60
9,8,2,4,24
9,9,2,4,4
9,10,3,4,18
9,11,3,4,32
9,12,3,4,30
9,13,3,4,25
9,14,4,4,37
9,15,4,4,24
9,16,4,4,23
9,17,4,4,12
9,18,5,4,12
9,19,5,4,24
9,20,5,4,32
9,21,5,4,47
9,22,5,4,12
9,24,6,4,8
9,25,6,4,59
9,26,6,4,46
9,27,7,4,16
9,28,7,4,4
9,29,7,4,74
9,30,7,4,43
9,31,8,4,11
9,32,8,4,35
9,33,8,4,60
9,34,8,4,77
9,35,8,4,80
9,36,9,4,16
9,37,9,4,16
9,38,9,4,35
9,39,9,4,14
9,40,10,4,80
9,41,10,4,213
9,42,10,4,179
9,43,10,4,24
9,44,11,4,239
9,45,11,4,132
9,46,11,4,22
9,47,11,4,12
9,48,11,4,26
9,49,12,4,12
9,50,12,4,32
9,51,12,4,1
9,52,12,4,40
9,53,13,4,35
9,54,13,4,9
9,55,13,4,25
9,56,13,4,41
9,57,14,4,6
9,58,14,4,1
9,60,14,4,1
9,61,14,4,8
9,79,19,4,28
9,80,19,4,64
9,81,19,4,31
9,82,19,4,109
9,83,20,4,36
9,84,20,4,4
9,85,20,4,4
9,86,20,4,8
9,87,20,4,29
9,88,21,4,7
9,89,21,4,24
9,90,21,4,25
9,91,21,4,33
9,92,22,4,21
9,93,22,4,26
9,94,22,4,50
9,95,22,4,21
10,1,1,1,1
10,3,1,1,1
10,4,2,1,100
10,5,2,1,5
10,6,2,1,644
10,7,2,1,450
10,8,2,1,68
10,9,2,1,15
10,10,3,1,82
10,11,3,1,19
10,12,3,1,60
10,13,3,1,29
10,14,4,1,21
10,15,4,1,117
10,16,4,1,51
10,17,4,1,17
10,18,5,1,22
10,19,5,1,31
10,20,5,1,515
10,21,5,1,56
10,22,5,1,25
10,23,6,1,18
10,24,6,1,28
10,25,6,1,23
10,26,6,1,43
10,27,7,1,11
10,28,7,1,17
10,29,7,1,33
10,30,7,1,20
10,31,8,1,35
10,32,8,1,50
10,33,8,1,53
10,34,8,1,114
10,35,8,1,37
10,36,9,1,39
10,37,9,1,15
10,38,9,1,20
10,39,9,1,85
10,40,10,1,22
10,41,10,1,12
10,42,10,1,24
10,43,10,1,21
10,44,11,1,27
10,45,11,1,30
10,46,11,1,27
10,47,11,1,145
10,48,11,1,26
10,49,12,1,12
10,50,12,1,14
10,51,12,1,211
10,52,12,1,21
10,53,13,1,24
10,54,13,1,36
10,55,13,1,52
10,56,13,1,26
10,57,14,1,44
10,58,14,1,54
10,59,14,1,24
10,60,14,1,15
10,61,14,1,11
10,62,15,1,41
10,63,15,1,29
10,64,15,1,137
10,65,15,1,118
10,66,16,1,43
10,67,16,1,31
10,68,16,1,32
10,69,16,1,36
10,70,17,1,1
10,71,17,1,61
10,72,17,1,49
10,73,17,1,85
10,74,17,1,40
10,75,18,1,40
10,76,18,1,51
10,77,18,1,20
10,78,18,1,14
10,79,19,1,17
10,80,19,1,2
10,81,19,1,1
10,82,19,1,24
10,83,20,1,380
10,84,20,1,33
10,85,20,1,51
10,86,20,1,217
10,87,20,1,156
10,88,21,1,245
10,89,21,1,103
10,90,21,1,62
10,91,21,1,34
10,92,22,1,40
10,93,22,1,83
10,94,22,1,57
10,95,22,1,80
10,96,23,1,49
10,97,23,1,75
10,98,23,1,24
10,99,23,1,8
10,100,23,1,16
10,101,24,1,72
10,102,24,1,117
10,103,24,1,78
10,104,24,1,39
10,105,25,1,90
10,2,1,2,1
10,3,1,2,1
10,5,2,2,428
10,6,2,2,1694
10,7,2,2,125
10,8,2,2,16
10,9,2,2,9
10,10,3,2,14
10,11,3,2,26
10,12,3,2,37
10,13,3,2,44
10,14,4,2,32
10,15,4,2,24
10,16,4,2,10
10,17,4,2,70
10,18,5,2,54
10,19,5,2,41
10,20,5,2,41
10,21,5,2,28
10,22,5,2,166
10,23,6,2,43
10,24,6,2,41
10,25,6,2,48
10,26,6,2,28
10,27,7,2,23
10,28,7,2,45
10,29,7,2,32
10,30,7,2,57
10,31,8,2,39
10,32,8,2,25
10,33,8,2,43
10,34,8,2,46
10,35,8,2,21
10,36,9,2,40
10,37,9,2,81
10,38,9,2,42
10,39,9,2,34
10,40,10,2,35
10,41,10,2,28
10,42,10,2,38
10,43,10,2,28
10,44,11,2,49
10,45,11,2,25
10,46,11,2,16
10,47,11,2,46
10,48,11,2,60
10,49,12,2,75
10,50,12,2,65
10,51,12,2,46
10,52,12,2,82
10,53,13,2,80
10,54,13,2,43
10,55,13,2,34
10,56,13,2,11
10,57,14,2,30
10,58,14,2,29
10,59,14,2,60
10,60,14,2,23
10,61,14,2,8
10,62,15,2,51
10,63,15,2,60
10,64,15,2,54
10,65,15,2,50
10,66,16,2,54
10,67,16,2,39
10,68,16,2,39
10,69,16,2,30
10,70,17,2,1
10,71,17,2,49
10,72,17,2,73
10,73,17,2,73
10,74,17,2,30
10,75,18,2,34
10,76,18,2,165
10,77,18,2,140
10,78,18,2,12
10,80,19,2,27
10,81,19,2,7
10,82,19,2,10
10,83,20,2,134
10,84,20,2,36
10,85,20,2,58
10,86,20,2,11
10,87,20,2,8
10,88,21,2,32
10,89,21,2,37
10,90,21,2,58
10,91,21,2,50
10,92,22,2,43
10,93,22,2,27
10,94,22,2,34
10,95,22,2,90
10,96,23,2,61
10,97,23,2,68
10,98,23,2,49
10,99,23,2,4
10,100,23,2,154
10,101,24,2,49
10,102,24,2,71
10,103,24,2,106
10,104,24,2,53
10,105,25,2,85
10,1,1,3,2
10,2,1,3,7
10,5,2,3,599
10,6,2,3,267
10,7,2,3,335
10,8,2,3,13
10,9,2,3,143
10,10,3,3,286
10,11,3,3,236
10,12,3,3,150
10,13,3,3,707
10,14,4,3,68
10,15,4,3,93
10,16,4,3,33
10,17,4,3,159
10,18,5,3,220
10,19,5,3,169
10,20,5,3,225
10,21,5,3,366
10,22,5,3,390
10,23,6,3,81
10,24,6,3,112
10,25,6,3,102
10,26,6,3,198
10,27,7,3,218
10,28,7,3,128
10,29,7,3,199
10,30,7,3,312
10,31,8,3,119
10,32,8,3,114
10,33,8,3,249
10,34,8,3,223
10,35,8,3,165
10,36,9,3,126
10,37,9,3,196
10,38,9,3,349
10,39,9,3,190
10,40,10,3,231
10,41,10,3,254
10,42,10,3,254
10,43,10,3,259
10,44,11,3,969
10,45,11,3,153
10,46,11,3,569
10,47,11,3,125
10,48,11,3,253
10,49,12,3,616
10,50,12,3,119
10,51,12,3,307
10,52,12,3,260
10,53,13,3,140
10,54,13,3,85
10,55,13,3,342
10,56,13,3,306
10,57,14,3,177
10,58,14,3,245
10,59,14,3,195
10,60,14,3,254
10,61,14,3,75
10,62,15,3,90
10,63,15,3,270
10,64,15,3,261
10,65,15,3,238
10,66,16,3,219
10,67,16,3,330
10,68,16,3,203
10,69,16,3,383
10,70,17,3,161
10,71,17,3,389
10,72,17,3,175
10,73,17,3,207
10,74,17,3,608
10,75,18,3,283
10,76,18,3,207
10,77,18,3,734
10,78,18,3,646
10,79,19,3,194
10,80,19,3,62
10,81,19,3,29
10,82,19,3,749
10,83,20,3,152
10,84,20,3,158
10,85,20,3,170
10,86,20,3,429
10,87,20,3,386
10,88,21,3,204
10,89,21,3,182
10,90,21,3,147
10,91,21,3,124
10,92,22,3,239
10,93,22,3,399
10,94,22,3,516
10,95,22,3,271
10,96,23,3,157
10,97,23,3,1113
10,98,23,3,250
10,99,23,3,281
10,100,23,3,185
10,101,24,3,181
10,102,24,3,352
10,103,24,3,315
10,104,24,3,327
10,105,25,3,235
10,1,1,4,2
10,2,1,4,1
10,3,1,4,1
10,4,2,4,2
10,5,2,4,6
10,6,2,4,445
10,7,2,4,52
10,8,2,4,13
10,9,2,4,13
10,10,3,4,41
10,11,3,4,50
10,12,3,4,72
10,13,3,4,57
10,14,4,4,67
10,15,4,4,52
10,16,4,4,161
10,17,4,4,63
10,18,5,4,58
10,19,5,4,140
10,20,5,4,46
10,21,5,4,58
10,22,5,4,140
10,23,6,4,129
10,24,6,4,51
10,25,6,4,42
10,26,6,4,86
10,27,7,4,125
10,28,7,4,121
10,29,7,4,79
10,30,7,4,73
10,31,8,4,72
10,32,8,4,44
10,33,8,4,65
10,34,8,4,48
10,35,8,4,37
10,36,9,4,34
10,37,9,4,91
10,38,9,4,42
10,39,9,4,71
10,40,10,4,61
10,41,10,4,107
10,42,10,4,55
10,43,10,4,143
10,44,11,4,107
10,45,11,4,49
10,46,11,4,59
10,47,11,4,61
10,48,11,4,42
10,49,12,4,69
10,50,12,4,187
10,51,12,4,66
10,52,12,4,99
10,53,13,4,105
10,54,13,4,99
10,55,13,4,72
10,56,13,4,12
10,57,14,4,70
10,58,14,4,71
10,59,14,4,114
10,60,14,4,60
10,61,14,4,162
10,62,15,4,62
10,63,15,4,438
10,64,15,4,202
10,65,15,4,104
10,66,16,4,99
10,67,16,4,162
10,68,16,4,119
10,69,16,4,131
10,70,17,4,132
10,71,17,4,225
10,72,17,4,97
10,73,17,4,226
10,74,17,4,387
10,75,18,4,91
10,76,18,4,81
10,77,18,4,170
10,78,18,4,32
10,79,19,4,200
10,80,19,4,209
10,81,19,4,354
10,82,19,4,236
10,83,20,4,145
10,84,20,4,120
10,85,20,4,88
10,86,20,4,23
10,87,20,4,5
10,88,21,4,158
10,89,21,4,155
10,90,21,4,69
10,91,21,4,53
10,92,22,4,41
10,93,22,4,148
10,94,22,4,201
10,95,22,4,137
10,96,23,4,90
10,97,23,4,81
10,98,23,4,203
10,99,23,4,21
10,100,23,4,22
10,101,24,4,184
10,102,24,4,183
10,103,24,4,205
10,104,24,4,51
10,105,25,4,222
11,1,1,1,1
11,2,1,1,201
11,4,2,1,216
11,5,2,1,361
11,6,2,1,37
11,7,2,1,26
11,8,2,1,3
11,9,2,1,3
11,10,3,1,15
11,11,3,1,22
11,12,3,1,5
11,13,3,1,252
11,14,4,1,196
11,15,4,1,40
11,16,4,1,15
11,17,4,1,189
11,18,5,1,41
11,19,5,1,8
11,20,5,1,32
11,21,5,1,1
11,22,5,1,11
11,23,6,1,44
11,24,6,1,12
11,25,6,1,11
11,26,6,1,6
11,27,7,1,9
11,28,7,1,33
11,29,7,1,31
11,30,7,1,9
11,31,8,1,61
11,32,8,1,38
11,33,8,1,19
11,34,8,1,26
11,35,8,1,41
11,36,9,1,62
11,37,9,1,28
11,38,9,1,13
11,39,9,1,22
11,40,10,1,42
11,41,10,1,9
11,42,10,1,11
11,43,10,1,54
11,44,11,1,16
11,45,11,1,17
11,46,11,1,17
11,47,11,1,22
11,48,11,1,11
11,49,12,1,14
11,50,12,1,70
11,51,12,1,17
11,52,12,1,15
11,53,13,1,12
11,54,13,1,8
11,55,13,1,251
11,56,13,1,48
11,57,14,1,11
11,58,14,1,19
11,59,14,1,12
11,60,14,1,48
11,61,14,1,5
11,62,15,1,112
11,63,15,1,12
11,64,15,1,12
11,65,15,1,38
11,66,16,1,164
11,67,16,1,137
11,68,16,1,19
11,70,17,1,7
11,71,17,1,1
11,73,17,1,99
11,74,17,1,51
11,75,18,1,155
11,76,18,1,30
11,77,18,1,52
11,78,18,1,5
11,79,19,1,113
11,80,19,1,223
11,81,19,1,85
11,82,19,1,112
11,83,20,1,188
11,84,20,1,48
11,85,20,1,24
11,86,20,1,144
11,87,20,1,127
11,88,21,1,7
11,89,21,1,11
11,90,21,1,116
11,91,21,1,123
11,92,22,1,28
11,93,22,1,33
11,94,22,1,11
11,95,22,1,23
11,96,23,1,22
11,97,23,1,10
11,98,23,1,155
11,99,23,1,23
11,100,23,1,27
11,103,24,1,45
11,104,24,1,73
11,105,25,1,24
11,1,1,2,2
11,3,1,2,7
11,5,2,2,22
11,6,2,2,43
11,7,2,2,10
11,8,2,2,11
11,9,2,2,13
11,10,3,2,10
11,11,3,2,29
11,12,3,2,36
11,13,3,2,29
11,14,4,2,14
11,15,4,2,13
11,16,4,2,6
11,17,4,2,19
11,18,5,2,32
11,19,5,2,12
11,20,5,2,2
11,21,5,2,23
11,22,5,2,20
11,23,6,2,20
11,24,6,2,17
11,25,6,2,7
11,26,6,2,14
11,27,7,2,19
11,28,7,2,12
11,29,7,2,24
11,30,7,2,19
11,31,8,2,162
11,32,8,2,10
11,33,8,2,52
11,34,8,2,21
11,35,8,2,23
11,36,9,2,11
11,37,9,2,42
11,38,9,2,4
11,39,9,2,23
11,40,10,2,19
11,41,10,2,47
11,42,10,2,16
11,43,10,2,24
11,44,11,2,36
11,45,11,2,19
11,46,11,2,54
11,47,11,2,9
11,48,11,2,11
11,49,12,2,25
11,50,12,2,3
11,51,12,2,22
11,52,12,2,9
11,53,13,2,31
11,54,13,2,26
11,55,13,2,14
11,56,13,2,5
11,57,14,2,29
11,58,14,2,25
11,59,14,2,27
11,60,14,2,29
11,61,14,2,146
11,62,15,2,19
11,63,15,2,16
11,64,15,2,32
11,65,15,2,77
11,66,16,2,99
11,67,16,2,17
11,68,16,2,26
11,70,17,2,20
11,71,17,2,11
11,72,17,2,10
11,73,17,2,70
11,74,17,2,13
11,75,18,2,109
11,76,18,2,1
11,77,18,2,20
11,78,18,2,11
11,79,19,2,35
11,80,19,2,103
11,82,19,2,116
11,83,20,2,12
11,84,20,2,24
11,85,20,2,153
11,86,20,2,18
11,87,20,2,27
11,88,21,2,22
11,89,21,2,17
11,90,21,2,95
11,91,21,2,40
11,92,22,2,23
11,93,22,2,46
11,94,22,2,24
11,95,22,2,58
11,96,23,2,7
11,97,23,2,44
11,98,23,2,62
11,99,23,2,20
11,102,24,2,10
11,103,24,2,7
11,104,24,2,11
11,105,25,2,34
11,1,1,3,1
11,2,1,3,5
11,3,1,3,205
11,4,2,3,205
11,5,2,3,1052
11,6,2,3,285
11,7,2,3,1168
11,8,2,3,21
11,9,2,3,7
11,10,3,3,232
11,11,3,3,53
11,12,3,3,271
11,13,3,3,599
11,14,4,3,77
11,15,4,3,57
11,16,4,3,53
11,17,4,3,358
11,18,5,3,50
11,19,5,3,21
11,20,5,3,457
11,21,5,3,198
11,22,5,3,134
11,23,6,3,179
11,24,6,3,339
11,25,6,3,371
11,26,6,3,457
11,27,7,3,459
11,28,7,3,391
11,29,7,3,290
11,30,7,3,440
11,31,8,3,349
11,32,8,3,327
11,33,8,3,338
11,34,8,3,299
11,35,8,3,315
11,36,9,3,362
11,37,9,3,397
11,38,9,3,126
11,39,9,3,408
11,40,10,3,189
11,41,10,3,260
11,42,10,3,266
11,43,10,3,331
11,44,11,3,249
11,45,11,3,312
11,46,11,3,195
11,47,11,3,219
11,48,11,3,140
11,49,12,3,343
11,50,12,3,1329
11,51,12,3,312
11,52,12,3,2415
11,53,13,3,120
11,54,13,3,356
11,55,13,3,411
11,56,13,3,227
11,57,14,3,149
11,58,14,3,294
11,59,14,3,757
11,60,14,3,73
11,61,14,3,189
11,62,15,3,330
11,63,15,3,512
11,64,15,3,259
11,65,15,3,221
11,66,16,3,563
11,67,16,3,277
11,68,16,3,807
11,69,16,3,509
11,70,17,3,228
11,71,17,3,102
11,72,17,3,55
11,73,17,3,673
11,74,17,3,707
11,75,18,3,385
11,76,18,3,587
11,77,18,3,1021
11,78,18,3,195
11,79,19,3,357
11,80,19,3,182
11,81,19,3,556
11,82,19,3,227
11,83,20,3,276
11,84,20,3,196
11,85,20,3,152
11,86,20,3,557
11,87,20,3,392
11,88,21,3,288
11,89,21,3,176
11,90,21,3,175
11,91,21,3,321
11,92,22,3,205
11,93,22,3,314
11,94,22,3,297
11,95,22,3,260
11,96,23,3,574
11,97,23,3,284
11,98,23,3,518
11,99,23,3,1199
11,100,23,3,547
11,101,24,3,24
11,102,24,3,721
11,103,24,3,24
11,104,24,3,197
11,105,25,3,535
11,1,1,4,36
11,2,1,4,7
11,3,1,4,463
11,4,2,4,300
11,5,2,4,137
11,6,2,4,626
11,7,2,4,388
11,8,2,4,47
11,9,2,4,46
11,10,3,4,36
11,11,3,4,101
11,12,3,4,82
11,13,3,4,53
11,14,4,4,55
11,15,4,4,66
11,16,4,4,22
11,17,4,4,76
11,18,5,4,89
11,19,5,4,15
11,20,5,4,1
11,21,5,4,1
11,22,5,4,102
11,23,6,4,115
11,24,6,4,84
11,25,6,4,66
11,26,6,4,173
11,27,7,4,35
11,28,7,4,35
11,29,7,4,108
11,30,7,4,109
11,31,8,4,50
11,32,8,4,49
11,33,8,4,73
11,34,8,4,259
11,35,8,4,76
11,36,9,4,192
11,37,9,4,90
11,38,9,4,768
11,39,9,4,215
11,40,10,4,277
11,41,10,4,129
11,42,10,4,47
11,43,10,4,57
11,44,11,4,110
11,45,11,4,24
11,46,11,4,97
11,47,11,4,59
11,48,11,4,77
11,49,12,4,65
11,50,12,4,64
11,51,12,4,103
11,52,12,4,96
11,53,13,4,30
11,54,13,4,37
11,55,13,4,248
11,56,13,4,40
11,57,14,4,34
11,58,14,4,102
11,59,14,4,39
11,60,14,4,127
11,61,14,4,79
11,62,15,4,279
11,63,15,4,190
11,64,15,4,93
11,65,15,4,68
11,66,16,4,206
11,67,16,4,153
11,68,16,4,59
11,69,16,4,25
11,70,17,4,147
11,71,17,4,116
11,72,17,4,50
11,73,17,4,191
11,74,17,4,317
11,75,18,4,188
11,76,18,4,13
11,77,18,4,64
11,78,18,4,8
11,79,19,4,116
11,80,19,4,71
11,81,19,4,4
11,82,19,4,14
11,83,20,4,306
11,84,20,4,99
11,85,20,4,201
11,86,20,4,145
11,87,20,4,21
11,88,21,4,117
11,89,21,4,55
11,90,21,4,55
11,91,21,4,109
11,92,22,4,195
11,93,22,4,59
11,94,22,4,81
11,95,22,4,97
11,96,23,4,141
11,97,23,4,133
11,98,23,4,60
11,99,23,4,114
11,100,23,4,5
11,101,24,4,58
11,102,24,4,11
11,103,24,4,443
11,104,24,4,16
11,105,25,4,252
12,1,1,1,25
12,2,1,1,111
12,3,1,1,127
12,4,2,1,22
12,5,2,1,4
12,6,2,1,313
12,7,2,1,260
12,8,2,1,7
12,9,2,1,37
12,10,3,1,61
12,11,3,1,231
12,12,3,1,67
12,13,3,1,48
12,14,4,1,44
12,15,4,1,101
12,16,4,1,97
12,17,4,1,123
12,18,5,1,150
12,19,5,1,42
12,20,5,1,19
12,21,5,1,1
12,22,5,1,10
12,23,6,1,48
12,24,6,1,53
12,25,6,1,32
12,26,6,1,57
12,27,7,1,25
12,28,7,1,38
12,29,7,1,40
12,30,7,1,33
12,31,8,1,17
12,32,8,1,208
12,33,8,1,46
12,34,8,1,64
12,35,8,1,28
12,36,9,1,21
12,37,9,1,45
12,38,9,1,317
12,39,9,1,245
12,40,10,1,28
12,41,10,1,56
12,42,10,1,61
12,43,10,1,24
12,44,11,1,36
12,45,11,1,26
12,46,11,1,102
12,47,11,1,137
12,48,11,1,86
12,49,12,1,104
12,50,12,1,93
12,51,12,1,75
12,52,12,1,54
12,53,13,1,41
12,54,13,1,54
12,55,13,1,53
12,56,13,1,23
12,57,14,1,34
12,58,14,1,49
12,59,14,1,41
12,60,14,1,57
12,61,14,1,26
12,62,15,1,45
12,63,15,1,98
12,64,15,1,55
12,65,15,1,28
12,66,16,1,143
12,67,16,1,53
12,68,16,1,34
12,69,16,1,70
12,70,17,1,74
12,71,17,1,471
12,72,17,1,47
12,73,17,1,68
12,74,17,1,304
12,75,18,1,74
12,76,18,1,94
12,77,18,1,127
12,78,18,1,87
12,79,19,1,255
12,80,19,1,33
12,81,19,1,105
12,82,19,1,51
12,83,20,1,35
12,84,20,1,32
12,85,20,1,49
12,86,20,1,47
12,87,20,1,54
12,88,21,1,22
12,89,21,1,43
12,90,21,1,58
12,91,21,1,44
12,92,22,1,20
12,93,22,1,27
12,94,22,1,49
12,95,22,1,27
12,96,23,1,35
12,97,23,1,31
12,98,23,1,48
12,99,23,1,74
12,100,23,1,16
12,101,24,1,65
12,102,24,1,20
12,103,24,1,47
12,104,24,1,25
12,105,25,1,6
12,1,1,2,14
12,2,1,2,32
12,3,1,2,45
12,4,2,2,8
12,5,2,2,1
12,6,2,2,46
12,7,2,2,62
12,8,2,2,22
12,9,2,2,3
12,10,3,2,31
12,11,3,2,36
12,12,3,2,19
12,13,3,2,28
12,14,4,2,31
12,15,4,2,41
12,16,4,2,8
12,17,4,2,24
12,18,5,2,33
12,19,5,2,54
12,20,5,2,15
12,21,5,2,4
12,22,5,2,5
12,23,6,2,52
12,24,6,2,25
12,25,6,2,39
12,26,6,2,15
12,27,7,2,19
12,28,7,2,24
12,29,7,2,24
12,30,7,2,27
12,31,8,2,23
12,32,8,2,22
12,33,8,2,19
12,34,8,2,33
12,35,8,2,18
12,36,9,2,8
12,37,9,2,17
12,38,9,2,12
12,39,9,2,29
12,40,10,2,24
12,41,10,2,24
12,42,10,2,15
12,43,10,2,6
12,44,11,2,19
12,45,11,2,22
12,46,11,2,22
12,47,11,2,26
12,48,11,2,41
12,49,12,2,34
12,50,12,2,13
12,51,12,2,36
12,52,12,2,8
12,53,13,2,35
12,54,13,2,32
12,55,13,2,33
12,56,13,2,8
12,57,14,2,24
12,58,14,2,81
12,59,14,2,16
12,60,14,2,5
12,61,14,2,10
12,62,15,2,21
12,63,15,2,44
12,64,15,2,19
12,65,15,2,32
12,66,16,2,15
12,67,16,2,30
12,68,16,2,53
12,69,16,2,30
12,70,17,2,33
12,71,17,2,39
12,72,17,2,33
12,73,17,2,32
12,74,17,2,24
12,75,18,2,24
12,76,18,2,20
12,77,18,2,39
12,78,18,2,26
12,79,19,2,62
12,80,19,2,19
12,81,19,2,42
12,82,19,2,56
12,83,20,2,23
12,84,20,2,109
12,85,20,2,27
12,86,20,2,19
12,87,20,2,29
12,88,21,2,16
12,89,21,2,24
12,90,21,2,34
12,91,21,2,26
12,92,22,2,29
12,93,22,2,29
12,94,22,2,21
12,95,22,2,17
12,96,23,2,37
12,97,23,2,16
12,98,23,2,24
12,99,23,2,29
12,100,23,2,6
12,101,24,2,17
12,102,24,2,27
12,103,24,2,20
12,104,24,2,9
12,105,25,2,4
12,1,1,3,32
12,2,1,3,65
12,3,1,3,211
12,4,2,3,52
12,5,2,3,1
12,6,2,3,382
12,7,2,3,73
12,8,2,3,47
12,9,2,3,71
12,10,3,3,235
12,11,3,3,66
12,12,3,3,672
12,13,3,3,149
12,14,4,3,145
12,15,4,3,71
12,16,4,3,65
12,17,4,3,76
12,18,5,3,82
12,19,5,3,269
12,20,5,3,55
12,21,5,3,26
12,22,5,3,124
12,23,6,3,231
12,24,6,3,49
12,25,6,3,221
12,26,6,3,96
12,27,7,3,124
12,28,7,3,281
12,29,7,3,141
12,30,7,3,198
12,31,8,3,67
12,32,8,3,226
12,33,8,3,365
12,34,8,3,113
12,35,8,3,122
12,36,9,3,72
12,37,9,3,139
12,38,9,3,88
12,39,9,3,117
12,40,10,3,134
12,41,10,3,190
12,42,10,3,171
12,43,10,3,265
12,44,11,3,101
12,45,11,3,121
12,46,11,3,284
12,47,11,3,90
12,48,11,3,70
12,49,12,3,44
12,50,12,3,629
12,51,12,3,59
12,52,12,3,77
12,53,13,3,282
12,54,13,3,152
12,55,13,3,129
12,56,13,3,78
12,57,14,3,84
12,58,14,3,73
12,59,14,3,223
12,60,14,3,27
12,61,14,3,88
12,62,15,3,135
12,63,15,3,60
12,64,15,3,274
12,65,15,3,191
12,66,16,3,244
12,67,16,3,147
12,68,16,3,525
12,69,16,3,214
12,70,17,3,96
12,71,17,3,270
12,72,17,3,473
12,73,17,3,285
12,74,17,3,557
12,75,18,3,54
12,76,18,3,155
12,77,18,3,83
12,78,18,3,67
12,79,19,3,85
12,80,19,3,154
12,81,19,3,320
12,82,19,3,166
12,83,20,3,152
12,84,20,3,82
12,85,20,3,133
12,86,20,3,161
12,87,20,3,208
12,88,21,3,102
12,89,21,3,90
12,90,21,3,109
12,91,21,3,80
12,92,22,3,141
12,93,22,3,75
12,94,22,3,191
12,95,22,3,169
12,96,23,3,90
12,97,23,3,143
12,98,23,3,138
12,99,23,3,203
12,100,23,3,54
12,101,24,3,50
12,102,24,3,102
12,103,24,3,57
12,104,24,3,75
12,105,25,3,80
12,1,1,4,97
12,2,1,4,125
12,3,1,4,417
12,4,2,4,22
12,6,2,4,203
12,7,2,4,74
12,8,2,4,19
12,9,2,4,68
12,10,3,4,50
12,11,3,4,78
12,12,3,4,63
12,13,3,4,143
12,14,4,4,100
12,15,4,4,72
12,16,4,4,92
12,17,4,4,73
12,18,5,4,112
12,19,5,4,55
12,20,5,4,53
12,21,5,4,3
12,22,5,4,11
12,23,6,4,139
